1667,Cass County,Nebraska,25133
1668,Cedar County,Nebraska,8746
1669,Chase County,Nebraska,4064
1670,Cherry County,Nebraska,5727
1671,Cheyenne County,Nebraska,10068
1672,Clay County,Nebraska,6411
1673,Colfax County,Nebraska,10653
1674,Cuming County,Nebraska,9072
1675,Custer County,Nebraska,10740
1676,Dakota County,Nebraska,20918
1677,Dawes County,Nebraska,9152
1678,Dawson County,Nebraska,24220
1679,Deuel County,Nebraska,1972
1680,Dixon County,Nebraska,5918
1681,Dodge County,Nebraska,36427
1682,Douglas County,Nebraska,531265
1683,Dundy County,Nebraska,2021
1684,Fillmore County,Nebraska,5771
1685,Franklin County,Nebraska,3188
1686,Frontier County,Nebraska,2741
1687,Furnas County,Nebraska,4907
1688,Gage County,Nebraska,21806
1689,Garden County,Nebraska,1953
1690,Garfield County,Nebraska,2007
1691,Gosper County,Nebraska,2029
1692,Grant County,Nebraska,629
1693,Greeley County,Nebraska,2458
1694,Hall County,Nebraska,60345
1695,Hamilton County,Nebraska,9011
1696,Harlan County,Nebraska,3410
1697,Hayes County,Nebraska,953
1698,Hitchcock County,Nebraska,2887
1699,Holt County,Nebraska,10396
1700,Hooker County,Nebraska,727
1701,Howard County,Nebraska,6336
1702,Jefferson County,Nebraska,7521
1703,Johnson County,Nebraska,5140
1704,Kearney County,Nebraska,6485
1705,Keith County,Nebraska,8220
1706,Keya Paha County,Nebraska,804
1707,Kimball County,Nebraska,3783
1708,Knox County,Nebraska,8573
1709,Lancaster County,Nebraska,293407
1710,Lincoln County,Nebraska,36099
1711,Logan County,Nebraska,765
1712,Loup County,Nebraska,589
1713,McPherson County,Nebraska,509
1714,Madison County,Nebraska,35031
1715,Merrick County,Nebraska,7780
1716,Morrill County,Nebraska,4889
1717,Nance County,Nebraska,3715
1718,Nemaha County,Nebraska,7154
1719,Nuckolls County,Nebraska,4438
1720,Otoe County,Nebraska,15747
1721,Pawnee County,Nebraska,2765
1722,Perkins County,Nebraska,2931
1723,Phelps County,Nebraska,9215
1724,Pierce County,Nebraska,7166
1725,Platte County,Nebraska,32681
1726,Polk County,Nebraska,5320
1727,Red Willow County,Nebraska,10975
1728,Richardson County,Nebraska,8290
1729,Rock County,Nebraska,1376
1730,Saline County,Nebraska,14557
1731,Sarpy County,Nebraska,165853
1732,Saunders County,Nebraska,20823
1733,Scotts Bluff County,Nebraska,36964
1734,Seward County,Nebraska,16935
1735,Sheridan County,Nebraska,5319
1736,Sherman County,Nebraska,3108
1737,Sioux County,Nebraska,1315
1738,Stanton County,Nebraska,6089
1739,Thayer County,Nebraska,5134
1740,Thomas County,Nebraska,676
1741,Thurston County,Nebraska,7020
1742,Valley County,Nebraska,4229
1743,Washington County,Nebraska,20252
1744,Wayne County,Nebraska,9554
1745,Webster County,Nebraska,3725
1746,Wheeler County,Nebraska,805
1747,York County,Nebraska,13746
1748,Churchill County,Nevada,24375
1749,Clark County,Nevada,2000759
1750,Douglas County,Nevada,46996
1751,Elko County,Nevada,51216
1752,Esmeralda County,Nevada,775
1753,Eureka County,Nevada,2001
1754,Humboldt County,Nevada,17048
1755,Lander County,Nevada,5941
1756,Lincoln County,Nevada,5405
1757,Lyon County,Nevada,51327
1758,Mineral County,Nevada,4653
1759,Nye County,Nevada,42963
1760,Pershing County,Nevada,6749
1761,Storey County,Nevada,3935
1762,Washoe County,Nevada,429908
1763,White Pine County,Nevada,10042
1764,Consolidated Municipality of Carson City,Nevada,54838
1765,Belknap County,New Hampshire,60327
1766,Carroll County,New Hampshire,47567
1767,Cheshire County,New Hampshire,76851
1768,Coos County,New Hampshire,32096
1769,Grafton County,New Hampshire,89181
1770,Hillsborough County,New Hampshire,402922
1771,Merrimack County,New Hampshire,146761
1772,Rockingham County,New Hampshire,297820
1773,Strafford County,New Hampshire,124119
1774,Sullivan County,New Hampshire,43074
1775,Atlantic County,New Jersey,275422
1776,Bergen County,New Jersey,918888
1777,Burlington County,New Jersey,451336
1778,Camden County,New Jersey,513539
1779,Cape May County,New Jersey,96304
1780,Cumberland County,New Jersey,157785
1781,Essex County,New Jersey,787744
1782,Gloucester County,New Jersey,289586
1783,Hudson County,New Jersey,652302
1784,Hunterdon County,New Jersey,127050
1785,Mercer County,New Jersey,368303
1786,Middlesex County,New Jersey,823041
1787,Monmouth County,New Jersey,629384
1788,Morris County,New Jersey,497999
1789,Ocean County,New Jersey,580470
1790,Passaic County,New Jersey,502885
1791,Salem County,New Jersey,65774
1792,Somerset County,New Jersey,327707
1793,Sussex County,New Jersey,147442
1794,Union County,New Jersey,543976
1795,Warren County,New Jersey,107653
1796,Bernalillo County,New Mexico,673460
1797,Catron County,New Mexico,3658
1798,Chaves County,New Mexico,65784
1799,Cibola County,New Mexico,27334
1800,Colfax County,New Mexico,13223
1801,Curry County,New Mexico,49938
1802,De Baca County,New Mexico,1927
1803,Doña Ana County,New Mexico,214445
1804,Eddy County,New Mexico,54419
1805,Grant County,New Mexico,29388
1806,Guadalupe County,New Mexico,4603
1807,Harding County,New Mexico,707
1808,Hidalgo County,New Mexico,4794
1809,Lea County,New Mexico,66338
1810,Lincoln County,New Mexico,20309
1811,Los Alamos County,New Mexico,18159
1812,Luna County,New Mexico,25041
1813,McKinley County,New Mexico,73016
1814,Mora County,New Mexico,4705
1815,Otero County,New Mexico,66041
1816,Quay County,New Mexico,8769
1817,Rio Arriba County,New Mexico,40318
1818,Roosevelt County,New Mexico,20419
1819,Sandoval County,New Mexico,135588
1820,San Juan County,New Mexico,128529
1821,San Miguel County,New Mexico,28891
1822,Santa Fe County,New Mexico,146375
1823,Sierra County,New Mexico,11895
1824,Socorro County,New Mexico,17603
1825,Taos County,New Mexico,32779
1826,Torrance County,New Mexico,16021
1827,Union County,New Mexico,4431
1828,Valencia County,New Mexico,76631
1829,Albany County,New York,305455
1830,Allegany County,New York,48357
1831,Bronx County,New York,1408473
1832,Broome County,New York,198060
1833,Cattaraugus County,New York,79458
1834,Cayuga County,New York,79552
1835,Chautauqua County,New York,133539
1836,Chemung County,New York,88911
1837,Chenango County,New York,49933
1838,Clinton County,New York,81654
1839,Columbia County,New York,62499
1840,Cortland County,New York,49474
1841,Delaware County,New York,47276
1842,Dutchess County,New York,297322
1843,Erie County,New York,919086
1844,Essex County,New York,38961
1845,Franklin County,New York,51795
1846,Fulton County,New York,54925
1847,Genesee County,New York,59977
1848,Greene County,New York,48673
1849,Hamilton County,New York,4778
1850,Herkimer County,New York,64508
1851,Jefferson County,New York,120262
1852,Kings County,New York,2565635
1853,Lewis County,New York,27224
1854,Livingston County,New York,64810
1855,Madison County,New York,72382
1856,Monroe County,New York,747813
1857,Montgomery County,New York,49941
1858,Nassau County,New York,1349233
1859,New York County,New York,1619090
1860,Niagara County,New York,215124
1861,Oneida County,New York,233556
1862,Onondaga County,New York,466852
1863,Ontario County,New York,108519
1864,Orange County,New York,374512
1865,Orleans County,New York,42836
1866,Oswego County,New York,121700
1867,Otsego County,New York,61709
1868,Putnam County,New York,99607
1869,Queens County,New York,2272771
1870,Rensselaer County,New York,159835
1871,Richmond County,New York,470728
1872,Rockland County,New York,317757
1873,St. Lawrence County,New York,112232
1874,Saratoga County,New York,222133
1875,Schenectady County,New York,155124
1876,Schoharie County,New York,32099
1877,Schuyler County,New York,18514
1878,Seneca County,New York,35305
1879,Steuben County,New York,99063
1880,Suffolk County,New York,1499273
1881,Sullivan County,New York,76793
1882,Tioga County,New York,50478
1883,Tompkins County,New York,102554
1884,Ulster County,New York,181791
1885,Warren County,New York,65538
1886,Washington County,New York,62934
1887,Wayne County,New York,92962
1888,Westchester County,New York,961670
1889,Wyoming County,New York,41892
1890,Yates County,New York,25344
1891,Alamance County,North Carolina,153920
1892,Alexander County,North Carolina,36853
1893,Alleghany County,North Carolina,10927
1894,Anson County,North Carolina,26351
1895,Ashe County,North Carolina,27097
1896,Avery County,North Carolina,17635
1897,Beaufort County,North Carolina,47507
1898,Bertie County,North Carolina,20653
1899,Bladen County,North Carolina,34915
1900,Brunswick County,North Carolina,112257
1901,Buncombe County,North Carolina,244490
1902,Burke County,North Carolina,90505
1903,Cabarrus County,North Carolina,184498
1904,Caldwell County,North Carolina,81930
1905,Camden County,North Carolina,10090
1906,Carteret County,North Carolina,67632
1907,Caswell County,North Carolina,23217
1908,Catawba County,North Carolina,154339
1909,Chatham County,North Carolina,65976
1910,Cherokee County,North Carolina,26992
1911,Chowan County,North Carolina,14772
1912,Clay County,North Carolina,10618
1913,Cleveland County,North Carolina,97474
1914,Columbus County,North Carolina,57638
1915,Craven County,North Carolina,104770
1916,Cumberland County,North Carolina,324049
1917,Currituck County,North Carolina,24077
1918,Dare County,North Carolina,34573
1919,Davidson County,North Carolina,163260
1920,Davie County,North Carolina,41433
1921,Duplin County,North Carolina,60033
1922,Durham County,North Carolina,279641
1923,Edgecombe County,North Carolina,55954
1924,Forsyth County,North Carolina,358137
1925,Franklin County,North Carolina,61475
1926,Gaston County,North Carolina,208049
1927,Gates County,North Carolina,11869
1928,Graham County,North Carolina,8700
1929,Granville County,North Carolina,60436
1930,Greene County,North Carolina,21429
1931,Guilford County,North Carolina,500879
1932,Halifax County,North Carolina,54006
1933,Harnett County,North Carolina,122135
1934,Haywood County,North Carolina,58908
1935,Henderson County,North Carolina,108266
1936,Hertford County,North Carolina,24438
1937,Hoke County,North Carolina,50536
1938,Hyde County,North Carolina,5859
1939,Iredell County,North Carolina,162708
1940,Jackson County,North Carolina,40448
1941,Johnston County,North Carolina,174938
1942,Jones County,North Carolina,10275
1943,Lee County,North Carolina,59715
1944,Lenoir County,North Carolina,59227
1945,Lincoln County,North Carolina,79313
1946,McDowell County,North Carolina,44998
1947,Macon County,North Carolina,33869
1948,Madison County,North Carolina,20742
1949,Martin County,North Carolina,23961
1950,Mecklenburg County,North Carolina,969031
1951,Mitchell County,North Carolina,15368
1952,Montgomery County,North Carolina,27668
1953,Moore County,North Carolina,90302
1954,Nash County,North Carolina,95708
1955,New Hanover County,North Carolina,209234
1956,Northampton County,North Carolina,21428
1957,Onslow County,North Carolina,183263
1958,Orange County,North Carolina,137941
1959,Pamlico County,North Carolina,13074
1960,Pasquotank County,North Carolina,40591
1961,Pender County,North Carolina,54195
1962,Perquimans County,North Carolina,13563
1963,Person County,North Carolina,39268
1964,Pitt County,North Carolina,172554
1965,Polk County,North Carolina,20271
1966,Randolph County,North Carolina,142466
1967,Richmond County,North Carolina,46627
1968,Robeson County,North Carolina,135496
1969,Rockingham County,North Carolina,92720
1970,Rowan County,North Carolina,138180
1971,Rutherford County,North Carolina,67323
1972,Sampson County,North Carolina,63949
1973,Scotland County,North Carolina,36094
1974,Stanly County,North Carolina,60576
1975,Stokes County,North Carolina,46783
1976,Surry County,North Carolina,73561
1977,Swain County,North Carolina,14141
1978,Transylvania County,North Carolina,32849
1979,Tyrrell County,North Carolina,4338
1980,Union County,North Carolina,208520
1981,Vance County,North Carolina,45132
1982,Wake County,North Carolina,952151
1983,Warren County,North Carolina,20576
1984,Washington County,North Carolina,12736
1985,Watauga County,North Carolina,51871
1986,Wayne County,North Carolina,124246
1987,Wilkes County,North Carolina,69306
1988,Wilson County,North Carolina,81867
1989,Yadkin County,North Carolina,38084
1990,Yancey County,North Carolina,17630
1991,Adams County,North Dakota,2311
1992,Barnes County,North Dakota,11015
1993,Benson County,North Dakota,6760
1994,Billings County,North Dakota,905
1995,Bottineau County,North Dakota,6579
1996,Bowman County,North Dakota,3202
1997,Burke County,North Dakota,2171
1998,Burleigh County,North Dakota,85774
1999,Cass County,North Dakota,156157
2000,Cavalier County,North Dakota,3948
2001,Dickey County,North Dakota,5268
2002,Divide County,North Dakota,2228
2003,Dunn County,North Dakota,3967
2004,Eddy County,North Dakota,2368
2005,Emmons County,North Dakota,3491
2006,Foster County,North Dakota,3392
2007,Golden Valley County,North Dakota,1804
2008,Grand Forks County,North Dakota,67472
2009,Grant County,North Dakota,2333
2010,Griggs County,North Dakota,2362
2011,Hettinger County,North Dakota,2553
2012,Kidder County,North Dakota,2426
2013,LaMoure County,North Dakota,4114
2014,Logan County,North Dakota,1924
2015,McHenry County,North Dakota,5789
2016,McIntosh County,North Dakota,2751
2017,McKenzie County,North Dakota,7987
2018,McLean County,North Dakota,9309
2019,Mercer County,North Dakota,8486
2020,Morton County,North Dakota,28101
2021,Mountrail County,North Dakota,8734
2022,Nelson County,North Dakota,3080
2023,Oliver County,North Dakota,1838
2024,Pembina County,North Dakota,7271
2025,Pierce County,North Dakota,4457
2026,Ramsey County,North Dakota,11536
2027,Ransom County,North Dakota,5444
2028,Renville County,North Dakota,2559
2029,Richland County,North Dakota,16217
2030,Rolette County,North Dakota,14382
2031,Sargent County,North Dakota,3896
2032,Sheridan County,North Dakota,1266
2033,Sioux County,North Dakota,4347
2034,Slope County,North Dakota,758
2035,Stark County,North Dakota,26771
2036,Steele County,North Dakota,1989
2037,Stutsman County,North Dakota,20934
2038,Towner County,North Dakota,2318
2039,Traill County,North Dakota,8072
2040,Walsh County,North Dakota,11046
2041,Ward County,North Dakota,64798
2042,Wells County,North Dakota,4271
2043,Williams County,North Dakota,26697
2044,Adams County,Ohio,28350
2045,Allen County,Ohio,105141
2046,Ashland County,Ohio,52962
2047,Ashtabula County,Ohio,100389
2048,Athens County,Ohio,64304
2049,Auglaize County,Ohio,45831
2050,Belmont County,Ohio,69671
2051,Brown County,Ohio,44381
2052,Butler County,Ohio,370589
2053,Carroll County,Ohio,28587
2054,Champaign County,Ohio,39565
2055,Clark County,Ohio,137206
2056,Clermont County,Ohio,199085
2057,Clinton County,Ohio,41886
2058,Columbiana County,Ohio,106507
2059,Coshocton County,Ohio,36779
2060,Crawford County,Ohio,42849
2061,Cuyahoga County,Ohio,1265111
2062,Darke County,Ohio,52507
2063,Defiance County,Ohio,38677
2064,Delaware County,Ohio,181061
2065,Erie County,Ohio,76398
2066,Fairfield County,Ohio,147474
2067,Fayette County,Ohio,28880
2068,Franklin County,Ohio,1195537
2069,Fulton County,Ohio,42513
2070,Gallia County,Ohio,30708
2071,Geauga County,Ohio,93680
2072,Greene County,Ohio,163587
2073,Guernsey County,Ohio,39817
2074,Hamilton County,Ohio,802038
2075,Hancock County,Ohio,75671
2076,Hardin County,Ohio,31627
2077,Harrison County,Ohio,15714
2078,Henry County,Ohio,28045
2079,Highland County,Ohio,42998
2080,Hocking County,Ohio,29273
2081,Holmes County,Ohio,43025
2082,Huron County,Ohio,59280
2083,Jackson County,Ohio,32954
2084,Jefferson County,Ohio,68389
2085,Knox County,Ohio,60705
2086,Lake County,Ohio,229582
2087,Lawrence County,Ohio,62109
2088,Licking County,Ohio,167537
2089,Logan County,Ohio,45474
2090,Lorain County,Ohio,301478
2091,Lucas County,Ohio,437998
2092,Madison County,Ohio,43053
2093,Mahoning County,Ohio,235145
2094,Marion County,Ohio,66238
2095,Medina County,Ohio,173684
2096,Meigs County,Ohio,23593
2097,Mercer County,Ohio,40875
2098,Miami County,Ohio,103060
2099,Monroe County,Ohio,14549
2100,Montgomery County,Ohio,534325
2101,Morgan County,Ohio,14911
2102,Morrow County,Ohio,34938
2103,Muskingum County,Ohio,85950
2104,Noble County,Ohio,14579
2105,Ottawa County,Ohio,41339
2106,Paulding County,Ohio,19295
2107,Perry County,Ohio,36015
2108,Pickaway County,Ohio,56399
2109,Pike County,Ohio,28480
2110,Portage County,Ohio,161451
2111,Preble County,Ohio,41886
2112,Putnam County,Ohio,34198
2113,Richland County,Ohio,122673
2114,Ross County,Ohio,77429
2115,Sandusky County,Ohio,60510
2116,Scioto County,Ohio,78477
2117,Seneca County,Ohio,56018
2118,Shelby County,Ohio,49167
2119,Stark County,Ohio,374868
2120,Summit County,Ohio,540811
2121,Trumbull County,Ohio,207406
2122,Tuscarawas County,Ohio,92392
2123,Union County,Ohio,52715
2124,Van Wert County,Ohio,28744
2125,Vinton County,Ohio,13239
2126,Warren County,Ohio,217241
2127,Washington County,Ohio,61475
2128,Wayne County,Ohio,114848
2129,Williams County,Ohio,37513
2130,Wood County,Ohio,128200
2131,Wyandot County,Ohio,22607
2132,Adair County,Oklahoma,22286
2133,Alfalfa County,Oklahoma,5666
2134,Atoka County,Oklahoma,14007
2135,Beaver County,Oklahoma,5591
2136,Beckham County,Oklahoma,23081
2137,Blaine County,Oklahoma,9785
2138,Bryan County,Oklahoma,43399
2139,Caddo County,Oklahoma,29678
2140,Canadian County,Oklahoma,122560
2141,Carter County,Oklahoma,48085
2142,Cherokee County,Oklahoma,48150
2143,Choctaw County,Oklahoma,15182
2144,Cimarron County,Oklahoma,2385
2145,Cleveland County,Oklahoma,265638
2146,Coal County,Oklahoma,5963
2147,Comanche County,Oklahoma,126390
2148,Cotton County,Oklahoma,6155
2149,Craig County,Oklahoma,14748
2150,Creek County,Oklahoma,70651
2151,Custer County,Oklahoma,28536
2152,Delaware County,Oklahoma,41441
2153,Dewey County,Oklahoma,4783
2154,Ellis County,Oklahoma,4104
2155,Garfield County,Oklahoma,61189
2156,Garvin County,Oklahoma,27297
2157,Grady County,Oklahoma,53118
2158,Grant County,Oklahoma,4516
2159,Greer County,Oklahoma,6082
2160,Harmon County,Oklahoma,2906
2161,Harper County,Oklahoma,3676
2162,Haskell County,Oklahoma,12938
2163,Hughes County,Oklahoma,13836
2164,Jackson County,Oklahoma,26237
2165,Jefferson County,Oklahoma,6377
2166,Johnston County,Oklahoma,11003
2167,Kay County,Oklahoma,45831
2168,Kingfisher County,Oklahoma,15005
2169,Kiowa County,Oklahoma,9310
2170,Latimer County,Oklahoma,11019
2171,Le Flore County,Oklahoma,49873
2172,Lincoln County,Oklahoma,34189
2173,Logan County,Oklahoma,43666
2174,Love County,Oklahoma,9558
2175,McClain County,Oklahoma,35613
2176,McCurtain County,Oklahoma,33203
2177,McIntosh County,Oklahoma,20584
2178,Major County,Oklahoma,7683
2179,Marshall County,Oklahoma,15957
2180,Mayes County,Oklahoma,41168
2181,Murray County,Oklahoma,13663
2182,Muskogee County,Oklahoma,70596
2183,Noble County,Oklahoma,11522
2184,Nowata County,Oklahoma,10611
2185,Okfuskee County,Oklahoma,12358
2186,Oklahoma County,Oklahoma,741781
2187,Okmulgee County,Oklahoma,39625
2188,Osage County,Oklahoma,47917
2189,Ottawa County,Oklahoma,32236
2190,Pawnee County,Oklahoma,16474
2191,Payne County,Oklahoma,78399
2192,Pittsburg County,Oklahoma,45048
2193,Pontotoc County,Oklahoma,37958
2194,Pottawatomie County,Oklahoma,70760
2195,Pushmataha County,Oklahoma,11205
2196,Roger Mills County,Oklahoma,3774
2197,Rogers County,Oklahoma,88367
2198,Seminole County,Oklahoma,25450
2199,Sequoyah County,Oklahoma,41398
2200,Stephens County,Oklahoma,44779
2201,Texas County,Oklahoma,21498
2202,Tillman County,Oklahoma,7822
2203,Tulsa County,Oklahoma,613816
2204,Wagoner County,Oklahoma,75030
2205,Washington County,Oklahoma,51633
2206,Washita County,Oklahoma,11622
2207,Woods County,Oklahoma,8832
2208,Woodward County,Oklahoma,20548
2209,Baker County,Oregon,15909
2210,Benton County,Oregon,86430
2211,Clackamas County,Oregon,383857
2212,Clatsop County,Oregon,37301
2213,Columbia County,Oregon,49286
2214,Coos County,Oregon,62534
2215,Crook County,Oregon,20729
2216,Curry County,Oregon,22248
2217,Deschutes County,Oregon,162277
2218,Douglas County,Oregon,107164
2219,Gilliam County,Oregon,1953
2220,Grant County,Oregon,7317
2221,Harney County,Oregon,7212
2222,Hood River County,Oregon,22584
2223,Jackson County,Oregon,206412
2224,Jefferson County,Oregon,21749
2225,Josephine County,Oregon,82930
2226,Klamath County,Oregon,65912
2227,Lake County,Oregon,7771
2228,Lane County,Oregon,354542
2229,Lincoln County,Oregon,46151
2230,Linn County,Oregon,118360
2231,Malheur County,Oregon,30630
2232,Marion County,Oregon,319985
2233,Morrow County,Oregon,11244
2234,Multnomah County,Oregon,759256
2235,Polk County,Oregon,76353
2236,Sherman County,Oregon,1732
2237,Tillamook County,Oregon,25287
2238,Umatilla County,Oregon,76820
2239,Union County,Oregon,25759
2240,Wallowa County,Oregon,6821
2241,Wasco County,Oregon,25487
2242,Washington County,Oregon,547672
2243,Wheeler County,Oregon,1424
2244,Yamhill County,Oregon,100255
2245,Adams County,Pennsylvania,101482
2246,Allegheny County,Pennsylvania,1229338
2247,Armstrong County,Pennsylvania,68409
2248,Beaver County,Pennsylvania,170245
2249,Bedford County,Pennsylvania,49324
2250,Berks County,Pennsylvania,413491
2251,Blair County,Pennsylvania,127121
2252,Bradford County,Pennsylvania,62792
2253,Bucks County,Pennsylvania,627053
2254,Butler County,Pennsylvania,184970
2255,Cambria County,Pennsylvania,141584
2256,Cameron County,Pennsylvania,4939
2257,Carbon County,Pennsylvania,65006
2258,Centre County,Pennsylvania,155171
2259,Chester County,Pennsylvania,506575
2260,Clarion County,Pennsylvania,39646
2261,Clearfield County,Pennsylvania,81184
2262,Clinton County,Pennsylvania,39517
2263,Columbia County,Pennsylvania,66887
2264,Crawford County,Pennsylvania,87598
2265,Cumberland County,Pennsylvania,238614
2266,Dauphin County,Pennsylvania,269665
2267,Delaware County,Pennsylvania,561098
2268,Elk County,Pennsylvania,31550
2269,Erie County,Pennsylvania,280646
2270,Fayette County,Pennsylvania,135660
2271,Forest County,Pennsylvania,7667
2272,Franklin County,Pennsylvania,151275
2273,Fulton County,Pennsylvania,14772
2274,Greene County,Pennsylvania,38085
2275,Huntingdon County,Pennsylvania,45943
2276,Indiana County,Pennsylvania,88218
2277,Jefferson County,Pennsylvania,44764
2278,Juniata County,Pennsylvania,24904
2279,Lackawanna County,Pennsylvania,214477
2280,Lancaster County,Pennsylvania,526823
2281,Lawrence County,Pennsylvania,89871
2282,Lebanon County,Pennsylvania,135251
2283,Lehigh County,Pennsylvania,355245
2284,Luzerne County,Pennsylvania,321027
2285,Lycoming County,Pennsylvania,117168
2286,McKean County,Pennsylvania,43127
2287,Mercer County,Pennsylvania,115655
2288,Mifflin County,Pennsylvania,46773
2289,Monroe County,Pennsylvania,168798
2290,Montgomery County,Pennsylvania,808460
2291,Montour County,Pennsylvania,18356
2292,Northampton County,Pennsylvania,299267
2293,Northumberland County,Pennsylvania,94428
2294,Perry County,Pennsylvania,45701
2295,Philadelphia County,Pennsylvania,1547607
2296,Pike County,Pennsylvania,56899
2297,Potter County,Pennsylvania,17577
2298,Schuylkill County,Pennsylvania,147063
2299,Snyder County,Pennsylvania,39672
2300,Somerset County,Pennsylvania,76957
2301,Sullivan County,Pennsylvania,6461
2302,Susquehanna County,Pennsylvania,42696
2303,Tioga County,Pennsylvania,42577
2304,Union County,Pennsylvania,44952
2305,Venango County,Pennsylvania,54272
2306,Warren County,Pennsylvania,41146
2307,Washington County,Pennsylvania,208716
2308,Wayne County,Pennsylvania,51955
2309,Westmoreland County,Pennsylvania,363395
2310,Wyoming County,Pennsylvania,28125
2311,York County,Pennsylvania,437846
2312,Bristol County,Rhode Island,49144
2313,Kent County,Rhode Island,164843
2314,Newport County,Rhode Island,82036
2315,Providence County,Rhode Island,628323
2316,Washington County,Rhode Island,125946
2317,Abbeville County,South Carolina,25101
2318,Aiken County,South Carolina,162812
2319,Allendale County,South Carolina,9988
2320,Anderson County,South Carolina,189355
2321,Bamberg County,South Carolina,15763
2322,Barnwell County,South Carolina,22212
2323,Beaufort County,South Carolina,168049
2324,Berkeley County,South Carolina,189781
2325,Calhoun County,South Carolina,14910
2326,Charleston County,South Carolina,365162
2327,Cherokee County,South Carolina,55662
2328,Chester County,South Carolina,32546
2329,Chesterfield County,South Carolina,46103
2330,Clarendon County,South Carolina,34357
2331,Colleton County,South Carolina,38153
2332,Darlington County,South Carolina,68139
2333,Dillon County,South Carolina,31446
2334,Dorchester County,South Carolina,142496
2335,Edgefield County,South Carolina,26347
2336,Fairfield County,South Carolina,23363
2337,Florence County,South Carolina,137948
2338,Georgetown County,South Carolina,60189
2339,Greenville County,South Carolina,467605
2340,Greenwood County,South Carolina,69756
2341,Hampton County,South Carolina,20726
2342,Horry County,South Carolina,282285
2343,Jasper County,South Carolina,25833
2344,Kershaw County,South Carolina,62343
2345,Lancaster County,South Carolina,79089
2346,Laurens County,South Carolina,66223
2347,Lee County,South Carolina,18654
2348,Lexington County,South Carolina,270406
2349,McCormick County,South Carolina,9943
2350,Marion County,South Carolina,32457
2351,Marlboro County,South Carolina,28145
2352,Newberry County,South Carolina,37576
2353,Oconee County,South Carolina,74627
2354,Orangeburg County,South Carolina,91476
2355,Pickens County,South Carolina,119670
2356,Richland County,South Carolina,393830
2357,Saluda County,South Carolina,19893
2358,Spartanburg County,South Carolina,288745
2359,Sumter County,South Carolina,108052
2360,Union County,South Carolina,28252
2361,Williamsburg County,South Carolina,33620
2362,York County,South Carolina,234635
2363,Aurora County,South Dakota,2742
2364,Beadle County,South Dakota,17753
2365,Bennett County,South Dakota,3436
2366,Bon Homme County,South Dakota,7029
2367,Brookings County,South Dakota,32629
2368,Brown County,South Dakota,37331
2369,Brule County,South Dakota,5293
2370,Buffalo County,South Dakota,2020
2371,Butte County,South Dakota,10228
2372,Campbell County,South Dakota,1396
2373,Charles Mix County,South Dakota,9216
2374,Clark County,South Dakota,3585
2375,Clay County,South Dakota,14131
2376,Codington County,South Dakota,27606
2377,Corson County,South Dakota,4077
2378,Custer County,South Dakota,8339
2379,Davison County,South Dakota,19769
2380,Day County,South Dakota,5613
2381,Deuel County,South Dakota,4380
2382,Dewey County,South Dakota,5538
2383,Douglas County,South Dakota,2970
2384,Edmunds County,South Dakota,4026
2385,Fall River County,South Dakota,6971
2386,Faulk County,South Dakota,2377
2387,Grant County,South Dakota,7259
2388,Gregory County,South Dakota,4265
2389,Haakon County,South Dakota,1939
2390,Hamlin County,South Dakota,5918
2391,Hand County,South Dakota,3388
2392,Hanson County,South Dakota,3377
2393,Harding County,South Dakota,1316
2394,Hughes County,South Dakota,17450
2395,Hutchinson County,South Dakota,7187
2396,Hyde County,South Dakota,1437
2397,Jackson County,South Dakota,3191
2398,Jerauld County,South Dakota,2047
2399,Jones County,South Dakota,1013
2400,Kingsbury County,South Dakota,5220
2401,Lake County,South Dakota,11771
2402,Lawrence County,South Dakota,24397
2403,Lincoln County,South Dakota,48296
2404,Lyman County,South Dakota,3789
2405,McCook County,South Dakota,5610
2406,McPherson County,South Dakota,2439
2407,Marshall County,South Dakota,4671
2408,Meade County,South Dakota,26052
2409,Mellette County,South Dakota,2101
2410,Miner County,South Dakota,2326
2411,Minnehaha County,South Dakota,175037
2412,Moody County,South Dakota,6446
2413,Pennington County,South Dakota,104347
2414,Perkins County,South Dakota,3037
2415,Potter County,South Dakota,2359
2416,Roberts County,South Dakota,10303
2417,Sanborn County,South Dakota,2324
2418,Shannon County,South Dakota,14059
2419,Spink County,South Dakota,6611
2420,Stanley County,South Dakota,2969
2421,Sully County,South Dakota,1427
2422,Todd County,South Dakota,9942
2423,Tripp County,South Dakota,5485
2424,Turner County,South Dakota,8308
2425,Union County,South Dakota,14855
2426,Walworth County,South Dakota,5459
2427,Yankton County,South Dakota,22603
2428,Ziebach County,South Dakota,2869
2429,Anderson County,Tennessee,75416
2430,Bedford County,Tennessee,45573
2431,Benton County,Tennessee,16361
2432,Bledsoe County,Tennessee,12792
2433,Blount County,Tennessee,124177
2434,Bradley County,Tennessee,101134
2435,Campbell County,Tennessee,40420
2436,Cannon County,Tennessee,13811
2437,Carroll County,Tennessee,28390
2438,Carter County,Tennessee,57355
2439,Cheatham County,Tennessee,39271
2440,Chester County,Tennessee,17171
2441,Claiborne County,Tennessee,31736
2442,Clay County,Tennessee,7840
2443,Cocke County,Tennessee,35571
2444,Coffee County,Tennessee,53222
2445,Crockett County,Tennessee,14623
2446,Cumberland County,Tennessee,57029
2447,Davidson County,Tennessee,648295
2448,Decatur County,Tennessee,11673
